Τμήμα;Γεωγραφικό πλάτος (μοίρες);Γεωγραφικό μήκος (μοίρες);Χρόνος;
danja;37981614;23730157;21:55:38;
kostantinos;3797,521;2373047;21:55:39;
kostantinos;379752116,7;2373048333;21:55:40;
elina;37975365;23727218;21:55:41;
danja;37981582;23730181;21:55:41;
danja;;;21:55:42;netless@frown
danja;3798157;23730187;21:55:42;
kostantinos;379752183,3;2373055167;21:55:42;
elisavet;37980164;23731815;21:55:43;
kostantinos;379752816,7;2373053833;21:55:44;
kostantinos;37975,295;2373055667;21:55:45;
danja;37981532;23730215;21:55:46;
kostantinos;3797530333;2373057833;21:55:46;
danja;37981523;23730225;21:55:47;
kostantinos;3797,531;2373059667;21:55:47;
kostantinos;3797531833;23730605;21:55:48;
danja;37981509;23730259;21:55:49;
kostantinos;3797532167;2373060667;21:55:49;
elena;37978875;23727600;21:55:50;
elena;37978875;23727600;21:55:50;
danja;379815;23730275;21:55:50;
kostantinos;37975,325;2373061167;21:55:50;
kostantinos;3797,533;2373061333;21:55:51;
elina;37975284;23727233;21:55:52;
danja;37981477;23730316;21:55:52;
kostantinos;37975,335;2373061833;21:55:52;
elena;37978781;23727610;21:55:53;
elena;37978781;23727610;21:55:53;
danja;37981469;23730338;21:55:53;
kostantinos;379753383,3;2373062667;21:55:53;
elisavet;37980724;23732055;21:55:54;
kostantinos;3797534333;2373063667;21:55:54;
danja;37981447;23730372;21:55:55;
kostantinos;3797533667;23730645;21:55:55;
danja;37981439;23730386;21:55:56;
kostantinos;3797533667;2373065167;21:55:56;
kostantinos;379753383,3;2373065;21:55:57;
danja;37981433;23730414;21:55:57;
elisavet;37980045;23731517;21:55:57;
danja;37981425;2373044;21:55:58;
kostantinos;3797534167;2373064833;21:55:58;
kostantinos;37975,345;23730645;21:55:59;
elina;37975201;23727232;21:56:00;
danja;37981405;23730487;21:56:00;
kostantinos;379753516,7;2373063667;21:56:00;
danja;37981394;23730493;21:56:01;
elisavet;37980088;23731409;21:56:02;
kostantinos;3797539333;2373058667;21:56:02;
danja;37981359;23730506;21:56:03;
danja;37981341;23730512;21:56:04;
kostantinos;37975,415;2373059667;21:56:04;
danja;37981331;23730537;21:56:05;
kostantinos;37975,425;2373060667;21:56:05;
danja;37981323;23730581;21:56:06;
kostantinos;379754283,3;2373061333;21:56:06;
kostantinos;3797543167;2373061667;21:56:07;
danja;37981304;23730613;21:56:08;
kostantinos;3797543167;2373061667;21:56:08;
kostantinos;37975,435;2373061;21:56:09;
danja;37981292;23730624;21:56:09;
kostantinos;3797543333;237306;21:56:10;
elina;37975135;23727152;21:56:11;
kostantinos;3797542667;2373058667;21:56:11;
kostantinos;379754166,7;2373057;21:56:12;
danja;3798126;23730664;21:56:12;
elisavet;37980109;23731265;21:56:12;
danja;37981249;23730684;21:56:13;
kostantinos;379754183,3;2373054;21:56:14;
danja;37981227;23730726;21:56:15;
kostantinos;3797,541;2373053667;21:56:15;
danja;37981217;23730744;21:56:16;
kostantinos;379754166,7;2373053333;21:56:16;
kostantinos;37975,425;2373053333;21:56:17;
kostantinos;379754283,3;23730535;21:56:18;
kostantinos;3797,542;2373051;21:56:19;
danja;37981174;23730744;21:56:20;
kostantinos;3797541333;2373049167;21:56:20;
elina;37975049;23727205;21:56:21;
danja;37981167;23730704;21:56:21;
elisavet;37980084;23731023;21:56:21;
kostantinos;3797540833;2373047833;21:56:21;
danja;37981162;23730668;21:56:22;
kostantinos;379754033,3;2373046667;21:56:22;
kostantinos;379754033,3;23730455;21:56:23;
danja;37981147;23730608;21:56:23;
danja;3798113;23730545;21:56:24;
kostantinos;379754016,7;2373044667;21:56:24;
kostantinos;379754;2373044;21:56:25;
kostantinos;379753966,7;23730435;21:56:26;
elisavet;37980288;23730753;21:56:26;
kostantinos;379754016,7;2373044833;21:56:27;
kostantinos;3797,541;2373045167;21:56:28;
kostantinos;3797541333;2373045167;21:56:29;
elisavet;37980722;23730453;21:56:30;
kostantinos;3797541333;2373045333;21:56:30;
elina;37975017;23727102;21:56:31;
elisavet;37980832;23730383;21:56:31;
kostantinos;37975,415;2373045333;21:56:31;
kostantinos;379754166,7;23730455;21:56:32;
kostantinos;379754183,3;23730455;21:56:33;
kostantinos;3797542667;23730435;21:56:35;
kostantinos;3797545167;2373043;21:56:36;
elisavet;37980692;23730485;21:56:36;
kostantinos;379754616,7;2373043;21:56:37;
elina;37975005;23726990;21:56:38;
kostantinos;379754666,7;2373042833;21:56:38;
kostantinos;3797547667;2373039167;21:56:39;
elisavet;37980557;23730489;21:56:40;
kostantinos;379754816,7;2373037667;21:56:40;
kostantinos;379754833,3;2373037;21:56:41;
danja;37980861;23730685;21:56:41;
danja;37980847;23730689;21:56:42;
kostantinos;37975,485;2373036667;21:56:42;
elena;37978489;23727319;21:56:43;
elena;37978489;23727319;21:56:43;
danja;37980846;23730739;21:56:43;
kostantinos;3797550333;237304;21:56:44;
elina;37975025;23726879;21:56:45;
danja;37980831;23730785;21:56:45;
danja;37980823;23730796;21:56:46;
kostantinos;379755583,3;2373053667;21:56:47;
elisavet;37980459;23730456;21:56:49;
elisavet;37980289;23730415;21:56:51;
danja;37980782;23730787;21:56:51;
danja;37980779;23730779;21:56:52;
kostantinos;379753583,3;2373033833;21:56:52;
elina;37975073;23726778;21:56:53;
elisavet;37980162;23730429;21:56:53;
elisavet;37980074;23730464;21:56:54;
danja;37980785;23730742;21:56:54;
kostantinos;379753083,3;2373035167;21:56:54;
kostantinos;379753066,7;2373035;21:56:55;
danja;37980794;2373072;21:56:55;
elisavet;37979935;23730537;21:56:56;
danja;37980808;23730677;21:56:57;
elisavet;37979754;23730638;21:56:58;
danja;37980813;23730652;21:56:58;
danja;37980817;23730615;21:56:59;
elisavet;37979634;23730712;21:56:59;
danja;37980827;23730587;21:57:00;
elisavet;37979518;23730776;21:57:00;
danja;37980835;23730556;21:57:01;
elisavet;37979413;23730831;21:57:01;
kostantinos;3797,593;2373028167;21:57:01;
danja;37980839;23730526;21:57:02;
elisavet;37979328;23730873;21:57:02;
kostantinos;3797601333;2373033;21:57:03;
danja;37980839;2373049;21:57:03;
elina;37975054;23726657;21:57:03;
danja;37980838;23730457;21:57:04;
elisavet;37979196;23730915;21:57:04;
kostantinos;3797,601;2373034667;21:57:04;
kostantinos;379760033,3;23730355;21:57:05;
kostantinos;3797601167;23730375;21:57:06;
danja;37980844;23730408;21:57:06;
elisavet;37979081;23730973;21:57:06;
danja;37980847;23730385;21:57:07;
kostantinos;379760233,3;2373038833;21:57:07;
elisavet;37978992;23730996;21:57:08;
kostantinos;379760283,3;2373038333;21:57:08;
danja;37980864;23730351;21:57:09;
kostantinos;3797603833;2373038667;21:57:09;
danja;37980873;23730334;21:57:10;
kostantinos;3797608167;23730395;21:57:11;
elisavet;37978889;23730991;21:57:11;
kostantinos;3797,608;23730385;21:57:12;
kostantinos;37976,085;2373038333;21:57:13;
kostantinos;3797608333;2373039;21:57:14;
elina;37975003;23726566;21:57:14;
danja;37980892;23730247;21:57:14;
kostantinos;3797,608;23730395;21:57:15;
danja;37980881;2373021;21:57:16;
elisavet;37978786;23730977;21:57:16;
kostantinos;37976,075;2373039667;21:57:16;
danja;37981239;23729923;21:57:17;
kostantinos;3797608167;2373039167;21:57:17;
kostantinos;3797608167;2373039167;21:57:18;
kostantinos;37976,085;2373039333;21:57:19;
kostantinos;379760916,7;2373039667;21:57:20;
kostantinos;379760933,3;23730395;21:57:21;
kostantinos;37976,095;23730395;21:57:22;
elina;37974934;23726509;21:57:23;
elena;37978484;23726824;21:57:23;
elena;37978484;23726824;21:57:23;
kostantinos;379760966,7;23730395;21:57:23;
kostantinos;379761066,7;237304;21:57:24;
elisavet;37978698;23730945;21:57:24;
elena;37978379;23726772;21:57:26;
elena;37978379;23726772;21:57:26;
kostantinos;379761066,7;2373038333;21:57:27;
danja;37980623;23730225;21:57:28;
danja;37980653;23730205;21:57:30;
danja;37980664;23730199;21:57:31;
elina;37974942;23726402;21:57:32;
danja;37980703;23730191;21:57:34;
elisavet;37978677;23730820;21:57:34;
kostantinos;3797,634;2373097;21:57:35;
danja;37980713;23730185;21:57:35;
kostantinos;3797,634;2373099833;21:57:36;
kostantinos;379762983,3;2373102333;21:57:38;
danja;3798069;23730192;21:57:40;
elina;37974937;23726289;21:57:41;
danja;37980663;23730204;21:57:41;
kostantinos;3797624333;2373114667;21:57:41;
elisavet;37978645;23730679;21:57:42;
danja;37980632;23730216;21:57:43;
kostantinos;379762083,3;23731165;21:57:43;
kostantinos;3797621167;2373115;21:57:44;
danja;37980609;23730227;21:57:44;
kostantinos;3797621333;2373114;21:57:45;
kostantinos;379762083,3;2373114;21:57:46;
kostantinos;379762066,7;2373113833;21:57:47;
elina;37974940;23726184;21:57:49;
kostantinos;3797623833;2373107167;21:57:49;
kostantinos;3797,625;23731055;21:57:50;
kostantinos;3797626333;2373104167;21:57:51;
kostantinos;379762716,7;2373103333;21:57:52;
danja;37980566;23730236;21:57:53;
danja;3798056;23730238;21:57:54;
kostantinos;3797634833;2373094167;21:57:55;
elina;37974979;23726091;21:57:56;
kostantinos;37976,355;2373091833;21:57:56;
kostantinos;3797,656;2373066667;21:58:00;
kostantinos;379766133,3;23730595;21:58:02;
kostantinos;379766583,3;2373052;21:58:04;
kostantinos;379766583,3;2373051;21:58:05;
kostantinos;3797,666;23730505;21:58:06;
elisavet;37978638;23730542;21:58:06;
elina;37975026;23725995;21:58:07;
kostantinos;3797666167;2373049833;21:58:07;
kostantinos;37976,665;2373048667;21:58:08;
kostantinos;379766666,7;2373048;21:58:09;
danja;37980535;23730255;21:58:10;
kostantinos;3797666833;2373047667;21:58:10;
kostantinos;3797,668;23730455;21:58:11;
kostantinos;379766783,3;2373042833;21:58:12;
danja;37980512;23730265;21:58:13;
elisavet;37978538;23730449;21:58:13;
kostantinos;379766733,3;2373040667;21:58:13;
kostantinos;379766733,3;2373039;21:58:14;
elisavet;37978511;23730333;21:58:15;
kostantinos;3797,667;2373038833;21:58:15;
kostantinos;379766766,7;2373037333;21:58:16;
elisavet;37978547;23730198;21:58:17;
danja;3798047;23730269;21:58:17;
kostantinos;379766766,7;2373036833;21:58:17;
danja;37980458;23730266;21:58:18;
kostantinos;37976,675;23730365;21:58:18;
elina;37975018;23725884;21:58:19;
kostantinos;379766733,3;2373036333;21:58:19;
kostantinos;379766766,7;2373035667;21:58:20;
elisavet;37978580;23730071;21:58:21;
kostantinos;379766766,7;23730355;21:58:21;
danja;37980414;23730269;21:58:22;
kostantinos;379766766,7;2373035333;21:58:22;
elina;37975049;23725765;21:58:23;
danja;37980394;23730239;21:58:23;
kostantinos;379766766,7;2373035333;21:58:23;
danja;37980373;23730188;21:58:24;
kostantinos;379766766,7;2373035167;21:58:24;
danja;37980277;2372991;21:58:25;
kostantinos;379766783,3;2373035;21:58:25;
elena;37978091;23726524;21:58:25;
elena;37978091;23726524;21:58:25;
danja;37980258;23729887;21:58:26;
kostantinos;3797,668;2373034667;21:58:26;
danja;37980239;23729872;21:58:27;
elisavet;37978622;23729964;21:58:27;
kostantinos;3797668167;23730345;21:58:27;
kostantinos;3797668333;2373034167;21:58:28;
danja;37980202;23729864;21:58:29;
danja;37980179;23729871;21:58:30;
danja;37980156;23729877;21:58:31;
kostantinos;37976,585;2373017833;21:58:31;
elina;37975070;23725644;21:58:32;
danja;37980128;23729884;21:58:32;
kostantinos;3797,658;23730175;21:58:32;
kostantinos;379765683,3;2373017;21:58:33;
danja;37980097;23729891;21:58:33;
danja;37980068;23729897;21:58:34;
danja;37980039;23729902;21:58:35;
kostantinos;379766283,3;2373010667;21:58:35;
danja;37980009;23729908;21:58:36;
kostantinos;3797,665;2373009667;21:58:36;
danja;37979977;23729911;21:58:37;
kostantinos;379766583,3;2373010167;21:58:37;
danja;37979947;23729915;21:58:38;
kostantinos;379766583,3;2373010333;21:58:38;
danja;3797992;23729919;21:58:39;
elisavet;37978670;23729863;21:58:40;
danja;37979896;23729924;21:58:40;
kostantinos;379766933,3;2373012167;21:58:40;
elina;37975109;23725552;21:58:41;
kostantinos;379766933,3;2373012833;21:58:41;
danja;37979855;23729924;21:58:42;
kostantinos;3797,669;2373013167;21:58:42;
danja;37979838;2372992;21:58:43;
kostantinos;37976,675;2373020667;21:58:44;
kostantinos;3797,667;2373022;21:58:45;
danja;379798;23729911;21:58:46;
kostantinos;379766666,7;2373022667;21:58:46;
danja;37979792;23729908;21:58:47;
kostantinos;3797666333;2373022833;21:58:47;
kostantinos;3797,666;2373023;21:58:48;
elena;37977639;23726502;21:58:48;
elena;37977639;23726502;21:58:48;
kostantinos;37976,655;2373023;21:58:49;
elisavet;37978694;23729752;21:58:50;
danja;37979751;23729904;21:58:50;
kostantinos;379766516,7;2373023167;21:58:50;
danja;37979739;23729899;21:58:51;
kostantinos;379766133,3;237303;21:58:52;
kostantinos;379766083,3;2373030667;21:58:53;
kostantinos;379766066,7;2373031;21:58:54;
elina;37975141;23725455;21:58:54;
danja;37979698;23729893;21:58:54;
danja;37979683;2372989;21:58:55;
kostantinos;379766066,7;2373030833;21:58:55;
kostantinos;3797,661;23730305;21:58:56;
danja;37979641;23729883;21:58:57;
kostantinos;3797661667;2373029833;21:58:57;
danja;37979615;23729873;21:58:58;
kostantinos;379766216,7;23730295;21:58:58;
danja;37979587;23729857;21:58:59;
danja;37979564;23729843;21:59:00;
kostantinos;3797,664;2373036333;21:59:00;
kostantinos;3797,665;2373037;21:59:01;
danja;37979525;23729841;21:59:02;
kostantinos;379766566,7;2373037333;21:59:02;
danja;37979511;2372985;21:59:03;
elina;37975228;23725487;21:59:03;
kostantinos;3797,666;23730375;21:59:03;
kostantinos;3797,666;23730375;21:59:04;
kostantinos;3797666333;2373037333;21:59:05;
danja;3797947;2372987;21:59:06;
kostantinos;37976,665;2373037167;21:59:06;
kostantinos;379766666,7;2373037;21:59:07;
danja;37979453;23729877;21:59:07;
kostantinos;3797,667;2373037;21:59:08;
elisavet;37978833;23729652;21:59:09;
kostantinos;379766783,3;2373036667;21:59:09;
danja;37979413;23729899;21:59:10;
kostantinos;3797668333;2373036333;21:59:10;
elina;37975312;23725522;21:59:11;
danja;37979399;23729911;21:59:11;
kostantinos;3797668667;2373036167;21:59:11;
kostantinos;3797,669;2373036167;21:59:12;
kostantinos;379767033,3;23730355;21:59:13;
kostantinos;379767116,7;2373035;21:59:14;
kostantinos;379767166,7;2373034833;21:59:15;
elisavet;37978905;23729444;21:59:16;
kostantinos;379767216,7;2373034833;21:59:16;
danja;37979385;23729861;21:59:17;
kostantinos;37976,745;23730335;21:59:17;
elisavet;37979016;23729512;21:59:18;
danja;37979382;23729846;21:59:18;
kostantinos;3797675833;2373032833;21:59:18;
elena;37977353;23726489;21:59:19;
elena;37977353;23726489;21:59:19;
kostantinos;379767833,3;2373040333;21:59:20;
elina;37975420;23725563;21:59:21;
danja;37979392;23729793;21:59:21;
kostantinos;3797679667;2373039167;21:59:21;
kostantinos;37976,805;2373039;21:59:22;
danja;37979397;23729773;21:59:22;
kostantinos;3797682000;2373041833;21:59:23;
danja;37979399;2372973;21:59:24;
kostantinos;379768283,3;23730425;21:59:24;
danja;37979402;23729713;21:59:25;
kostantinos;379768316,7;2373042667;21:59:25;
kostantinos;379768333,3;2373042667;21:59:26;
elina;37975497;23725596;21:59:27;
danja;37979412;2372967;21:59:28;
danja;37979413;23729649;21:59:29;
kostantinos;379769933,3;2373025667;21:59:30;
kostantinos;3797699833;2373025167;21:59:31;
kostantinos;379770133,3;2373025167;21:59:32;
danja;37979403;23729615;21:59:33;
kostantinos;379770183,3;2373025167;21:59:33;
kostantinos;3797,702;2373025;21:59:34;
danja;37979369;23729609;21:59:34;
kostantinos;379770283,3;2373023667;21:59:35;
kostantinos;379770366,7;2373023;21:59:36;
elina;37975545;23725687;21:59:37;
danja;37979324;23729613;21:59:37;
kostantinos;3797704167;2373022667;21:59:37;
danja;37979318;23729609;21:59:38;
kostantinos;37977,045;2373022167;21:59:38;
kostantinos;3797704667;2373022;21:59:39;
kostantinos;3797704667;2373021833;21:59:40;
kostantinos;3797704667;2373021833;21:59:41;
kostantinos;3797704833;23730215;21:59:42;
elina;37975628;23725666;21:59:43;
elina;37975628;23725666;21:59:43;
kostantinos;3797704833;2373021333;21:59:43;
kostantinos;3797704833;2373021333;21:59:44;
kostantinos;379769166,7;2373010333;21:59:49;
danja;37979286;23729597;21:59:51;
danja;37979269;2372961;21:59:52;
elena;37977455;23726364;21:59:52;
elena;37977455;23726364;21:59:52;
danja;37979245;23729634;21:59:53;
kostantinos;3797,686;2372977167;21:59:53;
danja;37979217;23729664;21:59:54;
danja;37979189;23729691;21:59:55;
kostantinos;379769166,7;2372970833;21:59:55;
danja;37979156;23729705;21:59:56;
kostantinos;379769233,3;2372970333;21:59:56;
danja;37979124;23729711;21:59:57;
danja;37979092;23729713;21:59:58;
kostantinos;3797,698;2372971833;21:59:58;
danja;37979062;23729714;21:59:59;
kostantinos;3797700333;2372971833;21:59:59;
danja;37979037;23729718;22:00:00;
kostantinos;3797,705;23729685;22:00:01;
danja;37979007;23729723;22:00:01;
kostantinos;37977,055;2372968;22:00:02;
elisavet;37979370;23729049;22:00:02;
danja;37978976;23729727;22:00:02;
danja;37978949;23729728;22:00:03;
kostantinos;379770583,3;2372967667;22:00:03;
danja;37978921;23729727;22:00:04;
danja;37978881;23729717;22:00:06;
kostantinos;3797718333;2372957833;22:00:06;
danja;37978868;23729712;22:00:07;
kostantinos;3797,719;2372957167;22:00:07;
kostantinos;3797726167;2372953667;22:00:09;
elisavet;37979431;23728964;22:00:10;
danja;37978823;23729713;22:00:10;
kostantinos;379772833,3;2372952333;22:00:10;
kostantinos;379772966,7;23729515;22:00:11;
danja;37978807;23729725;22:00:11;
kostantinos;37977,315;2372951167;22:00:12;
danja;37978771;23729743;22:00:13;
kostantinos;37977,325;2372950833;22:00:13;
elena;37977566;23726128;22:00:14;
elena;37977566;23726128;22:00:14;
danja;37978755;23729769;22:00:14;
kostantinos;3797733333;2372950667;22:00:14;
elisavet;37979504;23728854;22:00:15;
danja;37978746;23729806;22:00:15;
kostantinos;37977,335;2372950833;22:00:15;
danja;37978741;23729838;22:00:16;
kostantinos;379773483,3;2372949667;22:00:16;
danja;3797875;23729868;22:00:17;
kostantinos;379773533,3;2372949333;22:00:17;
danja;37978778;2372988;22:00:18;
kostantinos;3797735667;2372949167;22:00:18;
kostantinos;3797735833;2372949;22:00:19;
danja;37978815;23729876;22:00:20;
danja;37978829;23729868;22:00:21;
kostantinos;379774966,7;2372935167;22:00:22;
danja;37978861;23729839;22:00:23;
kostantinos;37977,505;2372934833;22:00:23;
danja;37978878;23729816;22:00:24;
kostantinos;379775216,7;2372933333;22:00:24;
elisavet;37979596;23728809;22:00:25;
kostantinos;3797,753;2372932333;22:00:25;
kostantinos;3797753667;2372931667;22:00:26;
kostantinos;3797753833;2372931333;22:00:27;
kostantinos;379775483,3;2372930333;22:00:28;
